Date,Link,Title,Venue,Language
2020-01-30 10:22:00+00:00,https://www.swissinfo.ch/fre/%C3%A9pid%C3%A9mie-de-coronavirus_et-si-on-pouvait-le-tuer-avec-du-sucre-/45527792,Et si on pouvait tuer le coronavirus avec du sucre?,SWI swissinfo.ch (FR),FR
2020-01-30 10:37:52+00:00,https://www.tdg.ch/high-tech/fake-news-coronavirus-cocktail-explosif/story/11433977,Fake news et coronavirus: un cocktail explosif | Tribune de Genève,Tribune de Genève,FR
2020-01-30 12:27:39.548000+00:00,https://www.nzz.ch/wissenschaft/coronavirus-in-china-neue-gefahren-loesen-grosse-aengste-aus-ld.1537474,Coronavirus in China: Neue Gefahren lösen grosse Ängste aus,Neue Zürcher Zeitung,DE
2020-01-30 12:54:10+00:00,https://www.tagesanzeiger.ch/panorama/vermischtes/wie-fake-news-zur-pandemiepanik-beitragen/story/10280867,Coronavirus-Ausbreitung – Die Fake-News-Pandemie | Tages-Anzeiger,Tages Anzeiger,DE
2020-01-30 13:42:00+00:00,https://www.20min.ch/schweiz/news/story/Bist-du-Asiate-und-wirst-wegen-Corona-beleidigt--11081691,20min - Bist du Asiat und wirst wegen Corona beleidigt?,20 Minuten (DE),DE
2020-01-30 14:26:29+00:00,https://www.tagesanzeiger.ch/wissen/medizin-und-psychologie/wettlauf-um-coronavirusimpfstoff/story/12740244,Impfstoff gegen Coronavirus – Wettlauf gegen die Zeit | Tages-Anzeiger,Tages Anzeiger,DE
2020-01-30 16:03:00+00:00,https://www.20min.ch/people/international/story/14776762,20min - «Sie beleidigten mich als ‹Corona-Boy›»,20 Minuten (DE),DE
2020-01-30 16:43:53+00:00,https://www.24heures.ch/monde/Aucun-cas-de-coronavirus-detecte-en-Suisse/story/15590995,Point de situation – Aucun cas de coronavirus détecté en Suisse | 24 heures,24 heures,FR
2020-01-30 18:11:36.421000+00:00,https://www.nzz.ch/wissenschaft/coronavirus-wir-duerfen-die-anderen-patienten-nicht-vergessen-ld.1537506,Coronavirus: «Wir dürfen die anderen Patienten nicht vergessen»,Neue Zürcher Zeitung,DE
2020-01-30 19:24:47+00:00,https://www.tagesanzeiger.ch/ausland/europa/coronavirus-7000-passagiere-sitzen-auf-kreuzfahrtschiff-fest/story/22851595,Coronavirus-Verdacht – 7000 Personen sitzen auf Kreuzfahrtschiff fest | Tages-Anzeiger,Tages Anzeiger,DE
2020-01-30 19:44:00+00:00,https://www.srf.ch/news/international/ansteckung-mit-corona-virus-who-ruft-internationalen-gesundheitsnotstand-aus,Ansteckung mit Corona-Virus - WHO ruft internationalen Gesundheitsnotstand aus - News ,SRF,DE
2020-01-30 20:23:00+00:00,https://www.20min.ch/ro/news/monde/story/Le-coronavirus-devient-une-urgence-mondiale-25793676,20min - Le coronavirus devient une urgence mondiale,20 Minutes (FR),FR
2020-01-30 21:25:41+00:00,https://www.tagesanzeiger.ch/wirtschaft/unternehmen-und-konjunktur/coronavirus-bremst-schweizer-firmen/story/15890537,Coronavirus bremst Schweizer Firmen | Tages-Anzeiger,Tages Anzeiger,DE
2020-01-31 03:49:08+00:00,https://www.20min.ch/schweiz/news/story/26424857,20min - Asien-Schweizer leiden unter Corona-Rassismus,20 Minuten (DE),DE
2020-01-31 03:55:00+00:00,https://www.srf.ch/news/international/akute-atemwegserkrankung-starker-anstieg-der-corona-virus-infekte,«Akute Atemwegserkrankung» - Starker Anstieg der Corona-Virus-Infekte - News ,SRF,DE
2020-01-31 04:32:27+00:00,https://www.tdg.ch/monde/Le-coronavirus-devient-une-urgence-mondiale/story/24112556,Le coronavirus devient une urgence mondiale | Tribune de Genève,Tribune de Genève,FR
2020-01-31 06:09:32+00:00,https://www.cdt.ch/mondo/chi-e-come-colpisce-il-coronavirus-quali-sono-i-sintomi-JG2293784,Chi e come colpisce il coronavirus? Quali sono i sintomi?,Corriere del Ticino,IT
2020-01-31 06:13:50+00:00,https://www.tagesanzeiger.ch/wirtschaft/unternehmen-und-konjunktur/Das-Dilemma-der-ChinaRueckkehrer/story/29073092,Schweizer China-Rückkehrer – Das Dilemma wegen Coronavirus | Tages-Anzeiger,Tages Anzeiger,DE
2020-01-31 08:05:27+00:00,https://www.tagesanzeiger.ch/schweiz/standard/kritik-am-krisenmanagement-des-bundes-waechst/story/12258235,Peinliche Pannen bei Schweizer Coronavirus-Reaktion | Tages-Anzeiger,Tages Anzeiger,DE
2020-01-31 08:46:52.525200+00:00,https://www.blick.ch/sport/ski/herren/aerzte-raten-von-rennen-in-china-ab-ski-weltcup-zittert-vor-corona-virus-id15722381.html,Wegen Coronavirus: Wird Ski-Weltcup in China abgesagt? ,Blick,DE
2020-01-31 08:49:18.181800+00:00,https://www.blick.ch/news/ausland/schweizer-rene-tobler-vor-ort-xian-ist-eine-geisterstadt-coronavirus-fegt-chinesische-staedte-und-strassen-leer-id15723590.html,Coronavirus bringt Städte zum Stillstand: Bericht aus Xi'an ,Blick,DE
2020-01-31 09:07:34.343400+00:00,https://www.blick.ch/news/ausland/jedes-jahr-hunderte-von-toten-in-der-schweiz-dieses-virus-ist-viel-schlimmer-als-corona-id15725330.html,Angst vor Coronavirus: Doch das Grippevirus ist viel schlimmer,Blick,DE
2020-01-31 09:13:21.786000+00:00,https://www.nzz.ch/wissenschaft/coronavirus-china-will-deutungshoheit-ueber-krankheit-behalten-ld.1537392,Coronavirus: China will Deutungshoheit über Krankheit behalten,Neue Zürcher Zeitung,DE
2020-01-31 09:16:29.292900+00:00,https://www.blick.ch/sport/ski/herren/crans-montana-geht-leer-aus-china-rennen-werden-in-oesterreich-nachgeholt-id15727012.html,Nach Coronavirus-Absage in China: Saalbach Ski-Weltcup-Rennen ,Blick,DE
2020-01-31 09:20:35.353500+00:00,https://www.blick.ch/auto/news_n_trends/hohe-produktionsausfaelle-drohen-coronavirus-bremst-chinas-autoindustrie-id15727038.html,Hohe Ausfälle drohen: Coronavirus bremst Chinas Autoindustrie ,Blick,DE
2020-01-31 10:14:58+00:00,https://www.cdt.ch/economia/coronavirus-e-gli-effetti-su-economie-e-mercati-BN2294762,Coronavirus e gli effetti su economie e mercati,Corriere del Ticino,IT
2020-01-31 10:48:20+00:00,https://www.cdt.ch/mondo/coronavirus-l-italia-dichiara-lo-stato-di-emergenza-MN2294934,"Coronavirus, lâItalia dichiara lo stato di emergenza",Corriere del Ticino,IT
2020-01-31 11:02:04+00:00,https://www.20min.ch/wissen/news/story/Fledermaussuppe-ist-nicht-schuld-am-Coronavirus-31074792,20min - Fledermaussuppe ist nicht schuld am Coronavirus,20 Minuten (DE),DE
2020-01-31 13:46:00+00:00,https://www.20min.ch/ro/news/suisse/story/29887834,20min - La Suisse n'a enregistré aucun cas de coronavirus,20 Minutes (FR),FR
2020-01-31 14:04:59.595900+00:00,https://www.blick.ch/news/schweiz/wegen-coronavirus-bis-zu-20-prozent-weniger-touristen-auf-dem-pilatus-befuerchtet-bergbahnen-kriegen-die-seuche-id15727242.html,Wegen Coronavirus: Bergbahnen befürchten Ausfälle in Einnahmen,Blick,DE
2020-01-31 14:07:00+00:00,https://www.20min.ch/ro/sports/football/story/Le-coronavirus-fait-foirer-le-transfert-de-Pastore-27797538,20min - Le coronavirus fait foirer le transfert de Pastore,20 Minutes (FR),FR
2020-01-31 14:18:17+00:00,https://www.aargauerzeitung.ch/panorama/vermischtes/china-bleibt-nach-who-entscheid-zuversichtlich-136306500,Corona-Virus breitet sich rasant aus - wieder 1981 neue Fälle in China - Vermischtes - Panorama - Aargauer Zeitung,Aargauer Zeitung,DE
2020-01-31 14:27:28+00:00,https://www.cdt.ch/svizzera/coronavirus-10-svizzeri-lasceranno-a-breve-la-cina-MM2295934,Coronavirus: 10 svizzeri lasceranno a breve la Cina,Corriere del Ticino,IT
2020-01-31 14:36:11+00:00,https://www.tio.ch/svizzera/economia/1416903/coronavirus-una-grande-sfida-per-le-aziende-svizzere,Coronavirus: una grande sfida per le aziende svizzere,Il portale del Ticino,IT
2020-01-31 14:37:00+00:00,https://www.swissinfo.ch/eng/2019-ncov_coronavirus--how-much-panic-should-the-world-be-in-/45535122,Coronavirus: how much panic should the world be in? ,SWI swissinfo.ch (EN),EN
2020-01-31 15:16:40+00:00,https://www.tagesanzeiger.ch/kultur/kunst/coronavirus-stellt-art-basel-hongkong-infrage/story/23320078,Corona bedroht Kunst – Das Virus stellt Art Basel Hongkong infrage | Tages-Anzeiger,Tages Anzeiger,DE
2020-01-31 15:38:33.333300+00:00,https://www.blick.ch/news/politik/coronavirus-medienkonferenz-live-im-stream-und-im-ticker-schweizer-sollen-nach-marseille-geflogen-werden-id15727902.html,Coronavirus: BAG informiert über Schweizer in Wuhan ,Blick,DE
2020-01-31 15:45:16.024000+00:00,https://www.nzz.ch/panorama/das-coronavirus-verdirbt-das-fruehlingsfest-in-china-ld.1536579,Das Coronavirus verdirbt das Neujahrsfest in China,Neue Zürcher Zeitung,DE
2020-01-31 18:22:02.568000+00:00,https://www.nzz.ch/finanzen/coronavirus-welche-parallelen-die-investoren-zu-sars-ziehen-ld.1537838,Coronavirus: Welche Parallelen die Investoren zu Sars ziehen,Neue Zürcher Zeitung,DE
2020-01-31 18:24:00+00:00,https://www.srf.ch/news/international/lungenkrankheit-covid-19-coronavirus-das-muessen-sie-jetzt-wissen,Lungenkrankheit «Covid-19» - Die wichtigsten Fragen und Antworten zum Coronavirus - News ,SRF,DE
2020-01-31 20:33:40+00:00,https://www.cdt.ch/mondo/l-occhio-dell-intellettuale-sul-coronavirus-ci-piace-sentirci-in-pericolo-EK2297776,Lâocchio dellâintellettuale sul coronavirus: Â«Ci piace sentirci in pericolo»,Corriere del Ticino,IT
2020-01-31 23:14:00+00:00,https://www.20min.ch/ro/news/monde/story/29789746,20min - Coronavirus: le bilan grimpe à 259 morts,20 Minutes (FR),FR
2020-02-01 00:57:41+00:00,https://www.24heures.ch/monde/asie-oceanie/coronavirus-bilan-grimpe-285-morts/story/11531883,Coronavirus: le bilan grimpe à 259 morts | 24 heures,24 heures,FR
2020-02-01 04:00:00+00:00,https://www.aargauerzeitung.ch/kommentare-aaz/egal-ob-corona-virus-oder-tiktok-china-kommuniziert-nun-offensiv-136309914,Egal ob Corona-Virus oder Tiktok: China kommuniziert nun offensiv - Kommentare (AAZ) - Aargauer Zeitung,Aargauer Zeitung,DE
2020-02-01 11:45:10+00:00,https://www.aargauerzeitung.ch/wirtschaft/italiens-tourismus-befuerchtet-starke-verluste-wegen-des-coronavirus-136312741,Italiens Tourismus befürchtet starke Verluste wegen des Coronavirus - Wirtschaft - Aargauer Zeitung,Aargauer Zeitung,DE
2020-02-01 12:44:11+00:00,https://www.tagesanzeiger.ch/wirtschaft/konjunktur/Das-Coronavirus-spaltet-die-Welt/story/15851565,Das Coronavirus spaltet die Welt | Tages-Anzeiger,Tages Anzeiger,DE
2020-02-01 14:08:00+00:00,https://www.srf.ch/news/international/wegen-corona-virus-flug-zur-rueckholung-von-schweizern-auf-dem-weg-nach-china,Ausgeflogen wegen Corona-Virus - Entwarnung in Frankreich - News ,SRF,DE
2020-02-01 18:40:54+00:00,https://www.tio.ch/dal-mondo/attualita/1417048/coronavirus-la-trasmissione-da-casi-asintomatici-e-rara,"Coronavirus, la trasmissione da casi asintomatici è rara",Il portale del Ticino,IT
2020-02-02 16:20:07.002000+00:00,https://www.nzz.ch/panorama/seit-dem-ausbruch-des-coronavirus-hat-die-haelfte-der-bewohner-wuhans-die-stadt-verlassen-ein-westschweizer-erklaert-warum-er-bleibt-ld.1537922,"Seit dem Ausbruch des Coronavirus hat die Hälfte der Bewohner Wuhans die Stadt verlassen. Ein Westschweizer erklärt, warum er bleibt | NZZ",Neue Zürcher Zeitung,DE
2020-02-02 17:42:00+00:00,https://www.srf.ch/news/international/wegen-corona-virus-chinesen-koennen-ihre-familien-nicht-sehen,Wegen Corona-Virus - Chinesen können ihre Familien nicht sehen - News ,SRF,DE
2020-02-02 18:50:00+00:00,https://www.cdt.ch/mondo/il-coronavirus-arriva-in-europa-insieme-alle-bufale-YB2300991,Il coronavirus arriva in Europa insieme alle bufale,Corriere del Ticino,IT
2020-02-02 22:45:04+00:00,https://www.aargauerzeitung.ch/ausland/zahl-der-toten-durch-coronavirus-in-china-auf-350-gestiegen-136318154,Zahl der Toten durch Coronavirus in China auf 350 gestiegen - Ausland - Aargauer Zeitung,Aargauer Zeitung,DE
2020-02-03 04:00:00+00:00,https://www.aargauerzeitung.ch/ausland/corona-virus-china-hat-gelernt-136317978,Corona-Virus: China hat gelernt - Ausland - Aargauer Zeitung,Aargauer Zeitung,DE
2020-02-03 06:25:46.986000+00:00,https://www.nzz.ch/wirtschaft/corona-virus-instrumentalisierung-bei-den-wahlen-in-singapur-ld.1537896,Corona-Virus: Instrumentalisierung bei den Wahlen in Singapur,Neue Zürcher Zeitung,DE
2020-02-03 06:44:20.642000+00:00,https://www.nzz.ch/panorama/ein-tsunami-der-anderen-art-ld.1538012,Welche Auswirkungen das Coronavirus auf den Tourismus in Thailand hat | NZZ,Neue Zürcher Zeitung,DE
2020-02-03 09:26:33.333300+00:00,https://www.blick.ch/sport/olympia/tokio2020/das-groesste-risiko-coronavirus-gefaehrdet-olympia-in-tokio-id15729442.html,Coronavirus könnte sogar Olympia 2020 in Tokio gefährden ,Blick,DE
2020-02-03 10:00:00+00:00,https://www.20min.ch/schweiz/news/story/20351951,20min - Coronavirus-Verdacht stellt sich als Grippe heraus,20 Minuten (DE),DE
2020-02-03 11:27:21+00:00,https://www.tagesanzeiger.ch/schweiz/standard/Die-Angst-vor-dem-Coronavirus-breitet-sich-aus/story/12743481,Atemmasken ausverkauft – Die Angst vor dem Coronavirus breitet sich aus | Tages-Anzeiger,Tages Anzeiger,DE
2020-02-03 11:27:40+00:00,https://www.tagesanzeiger.ch/zuerich/stadt/so-schuetzt-man-sich-in-zuerichs-ambulanzen-vor-dem-coronavirus/story/25967207,So schützt man sich in Zürichs Ambulanzen vor dem Coronavirus | Tages-Anzeiger,Tages Anzeiger,DE
2020-02-03 11:27:48+00:00,https://www.tagesanzeiger.ch/schweiz/standard/besser-ueber-das-virus-informieren-und-schnell/story/23104413,Kommentar zu Corona – Besser über das Virus informieren – und schnell | Tages-Anzeiger,Tages Anzeiger,DE
2020-02-03 12:50:00+00:00,https://www.20min.ch/ro/community/stories/story/25211671,20min - Coronavirus: quel est votre degré d'inquiétude?,20 Minutes (FR),FR
2020-02-03 16:34:00+00:00,https://www.20min.ch/schweiz/bern/story/17264643,20min - Planänderung wegen Coronavirus an Uni Bern,20 Minuten (DE),DE
2020-02-03 16:41:00+00:00,https://www.srf.ch/kultur/wissen/vom-ebola-ausbruch-gelernt-wissenschaft-gegen-corona-virus-zusammen-schneller-liefern,Vom Ebola-Ausbruch gelernt - Wissenschaft gegen Coronavirus – zusammen schneller liefern - Kultur ,SRF,DE
2020-02-03 16:51:27.662000+00:00,https://www.nzz.ch/feuilleton/niall-ferguson-unterschaetzt-das-coronavirus-nicht-ld.1538125,Niall Ferguson: Unterschätzt das Coronavirus nicht,Neue Zürcher Zeitung,DE
2020-02-03 17:23:16.284000+00:00,https://www.nzz.ch/panorama/noch-kein-lagerkoller-in-der-corona-virus-quarantaene-in-germersheim-ld.1538207,Corona-Virus: Leben in der Quarantäne in Germersheim,Neue Zürcher Zeitung,DE
2020-02-03 17:25:46.650000+00:00,https://www.nzz.ch/wirtschaft/das-coronavirus-verleiht-chinas-onlinehandel-fluegel-ld.1538010,"In China leiden Detaillisten, Kinobetreiber und Restaurants unter den Folgen der Coronavirus-Epidemie | NZZ",Neue Zürcher Zeitung,DE
2020-02-03 17:38:25.530000+00:00,https://www.nzz.ch/wirtschaft/swatch-group-sagt-ihre-uhrenmesse-wegen-des-coronavirus-ab-ld.1538274,Swatch Group sagt ihre Uhrenmesse wegen des Coronavirus ab | NZZ,Neue Zürcher Zeitung,DE
2020-02-03 18:05:34+00:00,https://www.aargauerzeitung.ch/leben/leben/asiatische-touristen-berechtigt-die-angst-vor-dem-corona-virus-zu-rassismus-136322485,Asiatische Touristen: Berechtigt die Angst vor dem Corona-Virus zu Rassismus? - Leben - Wissen - Aargauer Zeitung,Aargauer Zeitung,DE
2020-02-03 19:08:15+00:00,https://www.tagesanzeiger.ch/zuerich/region/wie-der-flughafen-in-einem-coronaverdachtsfall-vorgeht/story/10472218,Wie der Flughafen in einem Corona-Verdachtsfall vorgeht | Tages-Anzeiger,Tages Anzeiger,DE
2020-02-03 19:20:13.493000+00:00,https://www.nzz.ch/finanzen/der-chinesische-aktienmarkt-faellt-in-ein-grosses-loch-ld.1538132,Corona-Virus: In China fällt der Aktienmarkt in ein grosses Loch,Neue Zürcher Zeitung,DE
2020-02-03 21:27:00+00:00,https://www.20min.ch/ro/news/monde/story/20705373,"20min - Les animaux, victimes collatérales du coronavirus",20 Minutes (FR),FR
2020-02-03 21:44:35+00:00,https://www.24heures.ch/monde/animaux-victimes-collaterales-coronavirus/story/15084118,"Les animaux, victimes collatérales du coronavirus | 24 heures",24 heures,FR
2020-02-03 21:44:35+00:00,https://www.tdg.ch/monde/animaux-victimes-collaterales-coronavirus/story/15084118,"Les animaux, victimes collatérales du coronavirus | Tribune de Genève",Tribune de Genève,FR
2020-02-04 05:10:03+00:00,https://www.aargauerzeitung.ch/ausland/zahl-der-coronavirus-toten-in-china-auf-425-gestiegen-136323595,Zahl der Coronavirus-Toten in China auf 425 gestiegen - Ausland - Aargauer Zeitung,Aargauer Zeitung,DE
2020-02-04 07:07:56+00:00,https://www.tagesanzeiger.ch/ausland/asien-und-ozeanien/sie-glauben-nicht-was-peking-sagt/story/11326722,"Quarantäne wegen Coronavirus – Sie glauben nicht, was Peking sagt | Tages-Anzeiger",Tages Anzeiger,DE
2020-02-04 07:54:00+00:00,https://www.srf.ch/news/international/gefahr-durch-das-corona-virus-die-dringendsten-fragen-von-experten-beantwortet,Gefahr durch das Corona-Virus? - Die dringendsten Fragen – von Experten beantwortet - News ,SRF,DE
2020-02-04 08:33:44.444400+00:00,https://www.blick.ch/news/ausland/in-nur-10-tagen-gebaut-so-sieht-es-im-chinesischen-wunder-spital-aus-id15732420.html,Für Coronavirus gebaut: Das 10-Tage-Notfallspital in China ,Blick,DE
2020-02-04 08:39:04.044000+00:00,https://www.blick.ch/news/wirtschaft/zufall-oder-absicht-denner-und-coop-verkaufen-corona-mit-50-prozent-rabatt-id15731906.html,50 Prozent Rabatt auf Corona: Aktionen wegen Coronavirus? ,Blick,DE
2020-02-04 08:55:32.967000+00:00,https://www.nzz.ch/zuerich/coronavirus-trotz-verdacht-keine-quarantaene-fuer-mitreisende-ld.1538289,Coronavirus: Trotz Verdacht keine Quarantäne für Mitreisende,Neue Zürcher Zeitung,DE
2020-02-04 13:37:05+00:00,https://www.cdt.ch/economia/swatch-annulla-la-sua-fiera-per-colpa-del-coronavirus-BI2309928,Swatch annulla la sua fiera per colpa del coronavirus,Corriere del Ticino,IT
2020-02-04 14:28:00+00:00,https://www.20min.ch/ro/economie/news/story/14023000,20min - Le coronavirus s'immisce jusque chez Hyundai,20 Minutes (FR),FR
2020-02-04 14:30:31+00:00,https://www.24heures.ch/auto-moto/coronavirus-s-immisce-hyundai/story/13414897,Le coronavirus s'immisce jusque chez Hyundai | 24 heures,24 heures,FR
2020-02-04 14:30:31+00:00,https://www.tdg.ch/auto-moto/coronavirus-s-immisce-hyundai/story/13414897,Le coronavirus s'immisce jusque chez Hyundai | Tribune de Genève,Tribune de Genève,FR
2020-02-04 15:38:28+00:00,https://www.aargauerzeitung.ch/leben/leben/corona-virus-das-groesste-problem-ist-afrika-136323049,Corona-Virus: Das grösste Problem ist Afrika - Leben - Wissen - Aargauer Zeitung,Aargauer Zeitung,DE
2020-02-04 16:30:36.729000+00:00,https://www.nzz.ch/wirtschaft/das-coronavirus-stellt-auch-schweizer-chemie-und-pharmafirmen-vor-herausforderungen-ld.1538253,Das Coronavirus stellt auch Schweizer Chemie- und Pharmafirmen vor Herausforderungen | NZZ,Neue Zürcher Zeitung,DE
2020-02-04 19:30:22.142000+00:00,https://www.nzz.ch/finanzen/das-coronavirus-hinterlaesst-deutliche-spuren-am-erdoelmarkt-ld.1538390,Das Coronavirus hinterlässt deutliche Spuren am Erdölmarkt,Neue Zürcher Zeitung,DE
2020-02-04 23:30:00+00:00,https://www.tagesanzeiger.ch/zuerich/stadt/restaurants-weisen-gaeste-aus-china-ab/story/10813782,Angst vor Coronavirus – Zürcher Restaurants weisen Gäste aus China ab | Tages-Anzeiger,Tages Anzeiger,DE
2020-02-05 10:20:08.088000+00:00,https://www.blick.ch/people-tv/schweiz/ich-hatte-so-viel-fieber-elena-miras-muss-zur-coronavirus-kontrolle-id15734382.html,Elena Miras muss zur Coronavirus-Kontrolle ,Blick,DE
2020-02-05 10:21:00+00:00,https://www.swissinfo.ch/eng/multinationals-_swiss-firm-abb-halts-production-in-china-over-coronavirus-/45539582,Swiss firm ABB halts production in China over coronavirus  ,SWI swissinfo.ch (EN),EN
